

wall_ornaments
Material.003
-0.117699,-1.048706,-0.040000,
-0.117699,1.048706,0.040000,
-0.117699,-1.048706,0.040000,
-0.117699,1.048706,0.040000,
0.282301,1.048706,-0.040000,
0.282301,1.048706,0.040000,
0.282301,-1.048706,-0.040000,
-0.117699,-1.048706,0.040000,
0.282301,-1.048706,0.040000,
0.282301,1.048706,0.040000,
-0.117699,-1.048706,0.040000,
-0.117699,1.048706,0.040000,
-0.117699,1.048706,-0.040000,
0.282301,-1.048706,-0.040000,
0.282301,1.048706,-0.040000,
-0.117699,-1.048706,0.520000,
-0.117699,1.048706,0.600000,
-0.117699,-1.048706,0.600000,
-0.117699,1.048706,0.600000,
0.282301,1.048706,0.520000,
0.282301,1.048706,0.600000,
0.282301,-1.048706,0.520000,
-0.117699,-1.048706,0.600000,
0.282301,-1.048706,0.600000,
0.282301,1.048706,0.600000,
-0.117699,-1.048706,0.600000,
-0.117699,1.048706,0.600000,
-0.117699,1.048706,0.520000,
0.282301,-1.048706,0.520000,
0.282301,1.048706,0.520000,
-0.035662,-0.934690,0.268702,
-0.035662,-0.684087,0.520895,
-0.035662,-0.934690,0.520895,
-0.035662,-0.684087,0.520895,
0.264079,-0.684087,0.268702,
0.264079,-0.684087,0.520895,
0.264079,-0.684087,0.520895,
0.264079,-0.934690,0.268702,
0.264079,-0.934690,0.520895,
0.264079,-0.934690,0.268702,
-0.035662,-0.934690,0.520895,
0.264079,-0.934690,0.520895,
-0.035662,-0.684087,0.268702,
0.264079,-0.934690,0.268702,
0.264079,-0.684087,0.268702,
-0.035662,-0.633967,0.268702,
-0.035662,-0.383364,0.520895,
-0.035662,-0.633967,0.520895,
-0.035662,-0.383364,0.520895,
0.264079,-0.383364,0.268702,
0.264079,-0.383364,0.520895,
0.264079,-0.383364,0.268702,
0.264079,-0.633967,0.520895,
0.264079,-0.383364,0.520895,
0.264079,-0.633967,0.268702,
-0.035662,-0.633967,0.520895,
0.264079,-0.633967,0.520895,
-0.035662,-0.383364,0.268702,
0.264079,-0.633967,0.268702,
0.264079,-0.383364,0.268702,
-0.035662,-0.333244,0.268702,
-0.035662,-0.082641,0.520895,
-0.035662,-0.333244,0.520895,
-0.035662,-0.082641,0.520895,
0.264079,-0.082641,0.268702,
0.264079,-0.082641,0.520895,
0.264079,-0.082641,0.520895,
0.264079,-0.333244,0.268702,
0.264079,-0.333244,0.520895,
0.264079,-0.333244,0.268702,
-0.035662,-0.333244,0.520895,
0.264079,-0.333244,0.520895,
-0.035662,-0.082641,0.268702,
0.264079,-0.333244,0.268702,
0.264079,-0.082641,0.268702,
-0.046389,0.662959,-0.417844,
-0.045037,0.653430,-0.417844,
-0.018460,0.635030,-0.417844,
0.258481,0.635083,-0.417844,
0.258482,0.716986,-0.045969,
0.258482,0.716986,-0.417844,
-0.037983,0.637307,-0.430257,
-0.044323,0.643648,-0.028451,
-0.044323,0.643647,-0.430257,
-0.049853,0.661922,-0.430257,
-0.049853,0.690147,-0.028451,
-0.049853,0.690147,-0.430257,
-0.048394,0.651637,-0.430257,
-0.044323,0.643648,-0.028451,
-0.048394,0.651637,-0.028451,
-0.019709,0.720291,-0.430257,
0.279202,0.720234,-0.028451,
0.279202,0.720234,-0.430257,
-0.048394,0.651637,-0.430257,
-0.049853,0.661922,-0.028451,
-0.049853,0.661922,-0.430257,
-0.019709,0.631778,-0.430257,
0.279202,0.631834,-0.028451,
-0.019709,0.631778,-0.028451,
-0.049853,0.690147,-0.430257,
-0.048394,0.700432,-0.028451,
-0.048394,0.700432,-0.430257,
-0.048394,0.700432,-0.430257,
-0.044323,0.708421,-0.028451,
-0.044323,0.708421,-0.430257,
-0.044323,0.708421,-0.430257,
-0.037983,0.714761,-0.028451,
-0.037983,0.714761,-0.430257,
-0.019709,0.631778,-0.430257,
-0.029994,0.633237,-0.028451,
-0.029994,0.633236,-0.430257,
-0.037983,0.714761,-0.430257,
-0.029994,0.718832,-0.028451,
-0.029994,0.718832,-0.430257,
-0.029994,0.633236,-0.430257,
-0.037983,0.637307,-0.028451,
-0.037983,0.637307,-0.430257,
-0.029994,0.718832,-0.430257,
-0.019709,0.720291,-0.028451,
-0.019709,0.720291,-0.430257,
-0.059060,0.632941,-0.028451,
-0.048690,0.622571,-0.430257,
-0.059060,0.632941,-0.430257,
-0.068012,0.691576,-0.028451,
-0.068012,0.660493,-0.430257,
-0.068012,0.691576,-0.430257,
-0.065718,0.646008,-0.028451,
-0.059060,0.632941,-0.430257,
-0.065718,0.646008,-0.430257,
0.279202,0.738449,-0.028451,
-0.021138,0.738450,-0.430257,
0.279202,0.738449,-0.430257,
-0.068012,0.660493,-0.028451,
-0.065718,0.646008,-0.430257,
-0.068012,0.660493,-0.430257,
0.279202,0.613619,-0.028451,
-0.021138,0.613619,-0.430257,
-0.021138,0.613619,-0.028451,
-0.065718,0.706061,-0.028451,
-0.068012,0.691576,-0.430257,
-0.065718,0.706061,-0.430257,
-0.059060,0.719128,-0.028451,
-0.065718,0.706061,-0.430257,
-0.059060,0.719127,-0.430257,
-0.048690,0.729497,-0.028451,
-0.059060,0.719127,-0.430257,
-0.048690,0.729497,-0.430257,
-0.035623,0.615913,-0.430257,
-0.021138,0.613619,-0.028451,
-0.021138,0.613619,-0.430257,
-0.035623,0.736156,-0.028451,
-0.048690,0.729497,-0.430257,
-0.035623,0.736155,-0.430257,
-0.048690,0.622571,-0.028451,
-0.035623,0.615913,-0.430257,
-0.048690,0.622571,-0.430257,
-0.021138,0.738450,-0.028451,
-0.035623,0.736155,-0.430257,
-0.021138,0.738450,-0.430257,
-0.029994,0.633236,-0.430257,
-0.021138,0.613619,-0.430257,
-0.019709,0.631778,-0.430257,
-0.029994,0.633236,-0.430257,
-0.048690,0.622571,-0.430257,
-0.035623,0.615913,-0.430257,
-0.037983,0.637307,-0.430257,
-0.059060,0.632941,-0.430257,
-0.048690,0.622571,-0.430257,
-0.044323,0.643647,-0.430257,
-0.065718,0.646008,-0.430257,
-0.059060,0.632941,-0.430257,
-0.048394,0.651637,-0.430257,
-0.068012,0.660493,-0.430257,
-0.065718,0.646008,-0.430257,
-0.048394,0.700432,-0.430257,
-0.068012,0.691576,-0.430257,
-0.049853,0.690147,-0.430257,
-0.044323,0.708421,-0.430257,
-0.065718,0.706061,-0.430257,
-0.048394,0.700432,-0.430257,
-0.044323,0.708421,-0.430257,
-0.048690,0.729497,-0.430257,
-0.059060,0.719127,-0.430257,
-0.029994,0.718832,-0.430257,
-0.048690,0.729497,-0.430257,
-0.037983,0.714761,-0.430257,
-0.029994,0.718832,-0.430257,
-0.021138,0.738450,-0.430257,
-0.035623,0.736155,-0.430257,
-0.049853,0.661922,-0.430257,
-0.068012,0.691576,-0.430257,
-0.068012,0.660493,-0.430257,
-0.019709,0.720291,-0.430257,
0.279202,0.738449,-0.430257,
-0.021138,0.738450,-0.430257,
-0.019709,0.631778,-0.028451,
0.279202,0.613619,-0.028451,
-0.021138,0.613619,-0.028451,
-0.029994,0.633237,-0.028451,
-0.021138,0.613619,-0.028451,
-0.035623,0.615913,-0.028451,
-0.037983,0.637307,-0.028451,
-0.035623,0.615913,-0.028451,
-0.048690,0.622571,-0.028451,
-0.037983,0.637307,-0.028451,
-0.059060,0.632941,-0.028451,
-0.044323,0.643648,-0.028451,
-0.048394,0.651637,-0.028451,
-0.059060,0.632941,-0.028451,
-0.065718,0.646008,-0.028451,
-0.048394,0.651637,-0.028451,
-0.068012,0.660493,-0.028451,
-0.049853,0.661922,-0.028451,
-0.048394,0.700432,-0.028451,
-0.068012,0.691576,-0.028451,
-0.065718,0.706061,-0.028451,
-0.044323,0.708421,-0.028451,
-0.065718,0.706061,-0.028451,
-0.059060,0.719128,-0.028451,
-0.037983,0.714761,-0.028451,
-0.059060,0.719128,-0.028451,
-0.048690,0.729497,-0.028451,
-0.029994,0.718832,-0.028451,
-0.048690,0.729497,-0.028451,
-0.035623,0.736156,-0.028451,
-0.029994,0.718832,-0.028451,
-0.021138,0.738450,-0.028451,
-0.019709,0.720291,-0.028451,
-0.049853,0.661922,-0.028451,
-0.068012,0.691576,-0.028451,
-0.049853,0.690147,-0.028451,
-0.019709,0.720291,-0.028451,
0.279202,0.738449,-0.028451,
0.279202,0.720234,-0.028451,
0.279202,0.631834,-0.430257,
0.279202,0.613619,-0.028451,
0.279202,0.631834,-0.028451,
0.279202,0.720234,-0.028451,
0.279202,0.738449,-0.430257,
0.279202,0.720234,-0.430257,
-0.019709,0.631778,-0.430257,
0.279202,0.613619,-0.430257,
0.279202,0.631834,-0.430257,
-0.046389,0.662959,-0.045969,
-0.045037,0.653430,-0.045969,
-0.018460,0.635031,-0.045969,
-0.046389,0.800273,-0.417844,
-0.045037,0.790744,-0.417844,
-0.018460,0.772344,-0.417844,
0.258481,0.772396,-0.417844,
0.258482,0.854300,-0.045969,
0.258482,0.854300,-0.417844,
-0.037983,0.774621,-0.430257,
-0.044323,0.780961,-0.028451,
-0.044323,0.780961,-0.430257,
-0.049853,0.799236,-0.430257,
-0.049853,0.827461,-0.028451,
-0.049853,0.827461,-0.430257,
-0.044323,0.780961,-0.430257,
-0.048394,0.788951,-0.028451,
-0.048394,0.788951,-0.430257,
-0.019709,0.857605,-0.430257,
0.279202,0.857548,-0.028451,
0.279202,0.857548,-0.430257,
-0.048394,0.788951,-0.430257,
-0.049853,0.799236,-0.028451,
-0.049853,0.799236,-0.430257,
-0.019709,0.769092,-0.430257,
0.279202,0.769148,-0.028451,
-0.019709,0.769092,-0.028451,
-0.049853,0.827461,-0.430257,
-0.048394,0.837746,-0.028451,
-0.048394,0.837746,-0.430257,
-0.048394,0.837746,-0.430257,
-0.044323,0.845735,-0.028451,
-0.044323,0.845735,-0.430257,
-0.044323,0.845735,-0.430257,
-0.037983,0.852075,-0.028451,
-0.037983,0.852075,-0.430257,
-0.019709,0.769092,-0.430257,
-0.029994,0.770550,-0.028451,
-0.029994,0.770550,-0.430257,
-0.037983,0.852075,-0.430257,
-0.029994,0.856146,-0.028451,
-0.029994,0.856146,-0.430257,
-0.029994,0.770550,-0.430257,
-0.037983,0.774621,-0.028451,
-0.037983,0.774621,-0.430257,
-0.029994,0.856146,-0.430257,
-0.019709,0.857605,-0.028451,
-0.019709,0.857605,-0.430257,
-0.059060,0.770255,-0.430257,
-0.048690,0.759885,-0.028451,
-0.048690,0.759885,-0.430257,
-0.068012,0.828890,-0.028451,
-0.068012,0.797807,-0.430257,
-0.068012,0.828890,-0.430257,
-0.065718,0.783322,-0.028451,
-0.059060,0.770255,-0.430257,
-0.065718,0.783322,-0.430257,
0.279202,0.875763,-0.028451,
-0.021138,0.875763,-0.430257,
0.279202,0.875763,-0.430257,
-0.068012,0.797807,-0.028451,
-0.065718,0.783322,-0.430257,
-0.068012,0.797807,-0.430257,
0.279202,0.750933,-0.028451,
-0.021138,0.750933,-0.430257,
-0.021138,0.750933,-0.028451,
-0.065718,0.843374,-0.028451,
-0.068012,0.828890,-0.430257,
-0.065718,0.843374,-0.430257,
-0.059060,0.856441,-0.430257,
-0.065718,0.843374,-0.028451,
-0.065718,0.843374,-0.430257,
-0.048690,0.866811,-0.028451,
-0.059060,0.856441,-0.430257,
-0.048690,0.866811,-0.430257,
-0.035623,0.753227,-0.028451,
-0.021138,0.750933,-0.430257,
-0.035623,0.753227,-0.430257,
-0.035623,0.873469,-0.028451,
-0.048690,0.866811,-0.430257,
-0.035623,0.873469,-0.430257,
-0.048690,0.759885,-0.028451,
-0.035623,0.753227,-0.430257,
-0.048690,0.759885,-0.430257,
-0.021138,0.875764,-0.028451,
-0.035623,0.873469,-0.430257,
-0.021138,0.875763,-0.430257,
-0.029994,0.770550,-0.430257,
-0.021138,0.750933,-0.430257,
-0.019709,0.769092,-0.430257,
-0.029994,0.770550,-0.430257,
-0.048690,0.759885,-0.430257,
-0.035623,0.753227,-0.430257,
-0.037983,0.774621,-0.430257,
-0.059060,0.770255,-0.430257,
-0.048690,0.759885,-0.430257,
-0.044323,0.780961,-0.430257,
-0.065718,0.783322,-0.430257,
-0.059060,0.770255,-0.430257,
-0.048394,0.788951,-0.430257,
-0.068012,0.797807,-0.430257,
-0.065718,0.783322,-0.430257,
-0.048394,0.837746,-0.430257,
-0.068012,0.828890,-0.430257,
-0.049853,0.827461,-0.430257,
-0.044323,0.845735,-0.430257,
-0.065718,0.843374,-0.430257,
-0.048394,0.837746,-0.430257,
-0.037983,0.852075,-0.430257,
-0.059060,0.856441,-0.430257,
-0.044323,0.845735,-0.430257,
-0.037983,0.852075,-0.430257,
-0.035623,0.873469,-0.430257,
-0.048690,0.866811,-0.430257,
-0.029994,0.856146,-0.430257,
-0.021138,0.875763,-0.430257,
-0.035623,0.873469,-0.430257,
-0.049853,0.799236,-0.430257,
-0.068012,0.828890,-0.430257,
-0.068012,0.797807,-0.430257,
-0.019709,0.857605,-0.430257,
0.279202,0.875763,-0.430257,
-0.021138,0.875763,-0.430257,
-0.019709,0.769092,-0.028451,
0.279202,0.750933,-0.028451,
-0.021138,0.750933,-0.028451,
-0.029994,0.770550,-0.028451,
-0.021138,0.750933,-0.028451,
-0.035623,0.753227,-0.028451,
-0.037983,0.774621,-0.028451,
-0.035623,0.753227,-0.028451,
-0.048690,0.759885,-0.028451,
-0.037983,0.774621,-0.028451,
-0.059060,0.770255,-0.028451,
-0.044323,0.780961,-0.028451,
-0.048394,0.788951,-0.028451,
-0.059060,0.770255,-0.028451,
-0.065718,0.783322,-0.028451,
-0.048394,0.788951,-0.028451,
-0.068012,0.797807,-0.028451,
-0.049853,0.799236,-0.028451,
-0.048394,0.837746,-0.028451,
-0.068012,0.828890,-0.028451,
-0.065718,0.843374,-0.028451,
-0.044323,0.845735,-0.028451,
-0.065718,0.843374,-0.028451,
-0.059060,0.856441,-0.028451,
-0.037983,0.852075,-0.028451,
-0.059060,0.856441,-0.028451,
-0.048690,0.866811,-0.028451,
-0.029994,0.856146,-0.028451,
-0.048690,0.866811,-0.028451,
-0.035623,0.873469,-0.028451,
-0.029994,0.856146,-0.028451,
-0.021138,0.875764,-0.028451,
-0.019709,0.857605,-0.028451,
-0.049853,0.799236,-0.028451,
-0.068012,0.828890,-0.028451,
-0.049853,0.827461,-0.028451,
