0,RootNode
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

1,soju_T
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
147.144180,0.000000,-162.759857,1.000000

2,soju_T.001
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
-184.935455,0.000000,-165.447266,1.000000

3,soju_T.002
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
-207.447952,0.000000,120.104362,1.000000

4,soju_T.003
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
184.497177,0.000000,185.045288,1.000000

5,Plane.013
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
121.829842,103.589821,283.876648,1.000000

6,WALL
0.000000,0.000000,-1.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
1.000000,-0.000000,0.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000

7,Plane.005
1.000000,0.000000,-0.000000,0.000000
0.000000,1.000000,-0.000000,0.000000
-0.000000,-0.000000,1.000000,-0.000000
0.000000,0.000000,-0.000000,1.000000



soju_T
Material.017
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,-0.000000,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,-0.000000,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,-7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,-7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,-0.000000,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-0.000000,-0.000000,-0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,-0.000000,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,6.070086,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-7.000000,10.117702,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,10.119840,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,12.008955,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,-7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,13.382623,-7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,10.844419,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,12.008955,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,12.567928,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-2.678784,-0.000000,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,11.303839,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-4.949748,-0.000000,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-7.000000,10.117702,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
-7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,10.353671,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
0.000000,-0.000000,-7.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
7.000000,5.467594,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,-2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
7.000000,-0.000000,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,7.785851,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,-6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,-0.000000,-4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
7.000000,5.467594,0.000000,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,-0.000000,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
6.467157,5.944786,2.678784,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
4.949748,7.270690,4.949748,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,-0.000000,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
2.678784,9.255048,6.467157,-858993460,-858993460,-858993460,-858993460,0.000000,0.000000,0.000000,0.000000
